Code, Close , Marcap , Stocks ,Date
293940," 6,520 "," 574,412,801,960 "," 88,100,123 ",2024-04-01
357120," 5,080 "," 449,755,127,920 "," 88,534,474 ",2024-04-01
432320," 4,285 "," 434,560,211,225 "," 101,414,285 ",2024-04-01
448730," 5,150 "," 398,095,000,000 "," 77,300,000 ",2024-04-01
88260," 4,980 "," 315,441,118,200 "," 63,341,590 ",2024-04-01
334890," 4,550 "," 234,067,783,950 "," 51,443,469 ",2024-04-01
404990," 4,135 "," 231,377,580,340 "," 55,955,884 ",2024-04-01
377190," 3,590 "," 231,196,000,000 "," 64,400,000 ",2024-04-01
417310," 4,940 "," 199,576,000,000 "," 40,400,000 ",2024-04-01
400760," 3,625 "," 152,975,000,000 "," 42,200,000 ",2024-04-01
396690," 3,300 "," 130,699,602,000 "," 39,605,940 ",2024-04-01
350520," 3,870 "," 109,747,847,790 "," 28,358,617 ",2024-04-01
204210," 10,570 "," 82,729,434,550 "," 7,826,815 ",2024-04-01
357250," 3,270 "," 81,733,993,350 "," 24,995,105 ",2024-04-01
338100," 4,270 "," 79,678,200,000 "," 18,660,000 ",2024-04-01
357430," 2,970 "," 78,942,600,000 "," 26,580,000 ",2024-04-01
145270," 1,039 "," 49,935,144,186 "," 48,060,774 ",2024-04-01
140910," 3,130 "," 13,969,290,160 "," 4,463,032 ",2024-04-01
395400," 4,140 "," 1,118,349,291,060 "," 270,132,679 ",2024-04-02
365550," 4,495 "," 957,835,055,000 "," 213,089,000 ",2024-04-02
348950," 4,120 "," 813,189,120,000 "," 197,376,000 ",2024-04-02
330590," 3,265 "," 793,293,406,260 "," 242,968,884 ",2024-04-02
293940," 6,640 "," 584,984,816,720 "," 88,100,123 ",2024-04-02
357120," 5,050 "," 447,099,093,700 "," 88,534,474 ",2024-04-02
432320," 4,290 "," 435,067,282,650 "," 101,414,285 ",2024-04-02
448730," 5,130 "," 396,549,000,000 "," 77,300,000 ",2024-04-02
88260," 4,965 "," 314,490,994,350 "," 63,341,590 ",2024-04-02
334890," 4,550 "," 234,067,783,950 "," 51,443,469 ",2024-04-02
377190," 3,590 "," 231,196,000,000 "," 64,400,000 ",2024-04-02
404990," 4,095 "," 229,139,344,980 "," 55,955,884 ",2024-04-02
417310," 4,910 "," 198,364,000,000 "," 40,400,000 ",2024-04-02
400760," 3,620 "," 152,764,000,000 "," 42,200,000 ",2024-04-02
396690," 3,290 "," 130,303,542,600 "," 39,605,940 ",2024-04-02
350520," 3,870 "," 109,747,847,790 "," 28,358,617 ",2024-04-02
357250," 3,265 "," 81,609,017,825 "," 24,995,105 ",2024-04-02
204210," 10,400 "," 81,398,876,000 "," 7,826,815 ",2024-04-02
338100," 4,260 "," 79,491,600,000 "," 18,660,000 ",2024-04-02
357430," 2,950 "," 78,411,000,000 "," 26,580,000 ",2024-04-02
145270," 1,042 "," 50,079,326,508 "," 48,060,774 ",2024-04-02
140910," 3,130 "," 13,969,290,160 "," 4,463,032 ",2024-04-02
